t,zone,soc,reachable,num_reachable,req_de_all,min_de_any,n_expected,n_finite
91,308,100,1,1,5.0,5.0,1,1
91,317,0,0,0,10.0,10.0,1,1
91,317,5,0,0,10.0,10.0,1,1
91,317,10,1,1,10.0,10.0,1,1
91,317,15,1,1,10.0,10.0,1,1
91,317,20,1,1,10.0,10.0,1,1
91,317,25,1,1,10.0,10.0,1,1
91,317,30,1,1,10.0,10.0,1,1
91,317,35,1,1,10.0,10.0,1,1
91,317,40,1,1,10.0,10.0,1,1
91,317,45,1,1,10.0,10.0,1,1
91,317,50,1,1,10.0,10.0,1,1
91,317,55,1,1,10.0,10.0,1,1
91,317,60,1,1,10.0,10.0,1,1
91,317,65,1,1,10.0,10.0,1,1
91,317,70,1,1,10.0,10.0,1,1
91,317,75,1,1,10.0,10.0,1,1
91,317,80,1,1,10.0,10.0,1,1
91,317,85,1,1,10.0,10.0,1,1
91,317,90,1,1,10.0,10.0,1,1
91,317,95,1,1,10.0,10.0,1,1
91,317,100,1,1,10.0,10.0,1,1
92,308,0,0,0,5.0,5.0,1,1
92,308,5,1,1,5.0,5.0,1,1
92,308,10,1,1,5.0,5.0,1,1
92,308,15,1,1,5.0,5.0,1,1
92,308,20,1,1,5.0,5.0,1,1
92,308,25,1,1,5.0,5.0,1,1
92,308,30,1,1,5.0,5.0,1,1
92,308,35,1,1,5.0,5.0,1,1
92,308,40,1,1,5.0,5.0,1,1
92,308,45,1,1,5.0,5.0,1,1
92,308,50,1,1,5.0,5.0,1,1
92,308,55,1,1,5.0,5.0,1,1
92,308,60,1,1,5.0,5.0,1,1
92,308,65,1,1,5.0,5.0,1,1
92,308,70,1,1,5.0,5.0,1,1
92,308,75,1,1,5.0,5.0,1,1
92,308,80,1,1,5.0,5.0,1,1
92,308,85,1,1,5.0,5.0,1,1
92,308,90,1,1,5.0,5.0,1,1
92,308,95,1,1,5.0,5.0,1,1
92,308,100,1,1,5.0,5.0,1,1
92,317,0,0,0,10.0,10.0,1,1
92,317,5,0,0,10.0,10.0,1,1
92,317,10,1,1,10.0,10.0,1,1
92,317,15,1,1,10.0,10.0,1,1
92,317,20,1,1,10.0,10.0,1,1
92,317,25,1,1,10.0,10.0,1,1
92,317,30,1,1,10.0,10.0,1,1
92,317,35,1,1,10.0,10.0,1,1
92,317,40,1,1,10.0,10.0,1,1
92,317,45,1,1,10.0,10.0,1,1
92,317,50,1,1,10.0,10.0,1,1
92,317,55,1,1,10.0,10.0,1,1
92,317,60,1,1,10.0,10.0,1,1
92,317,65,1,1,10.0,10.0,1,1
92,317,70,1,1,10.0,10.0,1,1
92,317,75,1,1,10.0,10.0,1,1
92,317,80,1,1,10.0,10.0,1,1
92,317,85,1,1,10.0,10.0,1,1
92,317,90,1,1,10.0,10.0,1,1
92,317,95,1,1,10.0,10.0,1,1
92,317,100,1,1,10.0,10.0,1,1
93,308,0,0,0,5.0,5.0,1,1
93,308,5,1,1,5.0,5.0,1,1
93,308,10,1,1,5.0,5.0,1,1
93,308,15,1,1,5.0,5.0,1,1
93,308,20,1,1,5.0,5.0,1,1
93,308,25,1,1,5.0,5.0,1,1
93,308,30,1,1,5.0,5.0,1,1
93,308,35,1,1,5.0,5.0,1,1
93,308,40,1,1,5.0,5.0,1,1
93,308,45,1,1,5.0,5.0,1,1
93,308,50,1,1,5.0,5.0,1,1
93,308,55,1,1,5.0,5.0,1,1
93,308,60,1,1,5.0,5.0,1,1
93,308,65,1,1,5.0,5.0,1,1
93,308,70,1,1,5.0,5.0,1,1
93,308,75,1,1,5.0,5.0,1,1
93,308,80,1,1,5.0,5.0,1,1
93,308,85,1,1,5.0,5.0,1,1
93,308,90,1,1,5.0,5.0,1,1
93,308,95,1,1,5.0,5.0,1,1
93,308,100,1,1,5.0,5.0,1,1
93,317,0,0,0,10.0,10.0,1,1
93,317,5,0,0,10.0,10.0,1,1
93,317,10,1,1,10.0,10.0,1,1
93,317,15,1,1,10.0,10.0,1,1
93,317,20,1,1,10.0,10.0,1,1
93,317,25,1,1,10.0,10.0,1,1
93,317,30,1,1,10.0,10.0,1,1
93,317,35,1,1,10.0,10.0,1,1
93,317,40,1,1,10.0,10.0,1,1
93,317,45,1,1,10.0,10.0,1,1
93,317,50,1,1,10.0,10.0,1,1
93,317,55,1,1,10.0,10.0,1,1
93,317,60,1,1,10.0,10.0,1,1
93,317,65,1,1,10.0,10.0,1,1
93,317,70,1,1,10.0,10.0,1,1
93,317,75,1,1,10.0,10.0,1,1
93,317,80,1,1,10.0,10.0,1,1
93,317,85,1,1,10.0,10.0,1,1
93,317,90,1,1,10.0,10.0,1,1
93,317,95,1,1,10.0,10.0,1,1
93,317,100,1,1,10.0,10.0,1,1
94,308,0,0,0,5.0,5.0,1,1
94,308,5,1,1,5.0,5.0,1,1
94,308,10,1,1,5.0,5.0,1,1
94,308,15,1,1,5.0,5.0,1,1
94,308,20,1,1,5.0,5.0,1,1
94,308,25,1,1,5.0,5.0,1,1
94,308,30,1,1,5.0,5.0,1,1
94,308,35,1,1,5.0,5.0,1,1
94,308,40,1,1,5.0,5.0,1,1
94,308,45,1,1,5.0,5.0,1,1
94,308,50,1,1,5.0,5.0,1,1
94,308,55,1,1,5.0,5.0,1,1
94,308,60,1,1,5.0,5.0,1,1
94,308,65,1,1,5.0,5.0,1,1
94,308,70,1,1,5.0,5.0,1,1
94,308,75,1,1,5.0,5.0,1,1
94,308,80,1,1,5.0,5.0,1,1
94,308,85,1,1,5.0,5.0,1,1
94,308,90,1,1,5.0,5.0,1,1
94,308,95,1,1,5.0,5.0,1,1
94,308,100,1,1,5.0,5.0,1,1
94,317,0,0,0,10.0,10.0,1,1
94,317,5,0,0,10.0,10.0,1,1
94,317,10,1,1,10.0,10.0,1,1
94,317,15,1,1,10.0,10.0,1,1
94,317,20,1,1,10.0,10.0,1,1
94,317,25,1,1,10.0,10.0,1,1
94,317,30,1,1,10.0,10.0,1,1
94,317,35,1,1,10.0,10.0,1,1
94,317,40,1,1,10.0,10.0,1,1
94,317,45,1,1,10.0,10.0,1,1
94,317,50,1,1,10.0,10.0,1,1
94,317,55,1,1,10.0,10.0,1,1
94,317,60,1,1,10.0,10.0,1,1
94,317,65,1,1,10.0,10.0,1,1
94,317,70,1,1,10.0,10.0,1,1
94,317,75,1,1,10.0,10.0,1,1
94,317,80,1,1,10.0,10.0,1,1
94,317,85,1,1,10.0,10.0,1,1
94,317,90,1,1,10.0,10.0,1,1
94,317,95,1,1,10.0,10.0,1,1
94,317,100,1,1,10.0,10.0,1,1
95,308,0,0,0,5.0,5.0,1,1
95,308,5,1,1,5.0,5.0,1,1
95,308,10,1,1,5.0,5.0,1,1
95,308,15,1,1,5.0,5.0,1,1
95,308,20,1,1,5.0,5.0,1,1
95,308,25,1,1,5.0,5.0,1,1
95,308,30,1,1,5.0,5.0,1,1
95,308,35,1,1,5.0,5.0,1,1
95,308,40,1,1,5.0,5.0,1,1
95,308,45,1,1,5.0,5.0,1,1
95,308,50,1,1,5.0,5.0,1,1
95,308,55,1,1,5.0,5.0,1,1
95,308,60,1,1,5.0,5.0,1,1
95,308,65,1,1,5.0,5.0,1,1
95,308,70,1,1,5.0,5.0,1,1
95,308,75,1,1,5.0,5.0,1,1
95,308,80,1,1,5.0,5.0,1,1
95,308,85,1,1,5.0,5.0,1,1
95,308,90,1,1,5.0,5.0,1,1
95,308,95,1,1,5.0,5.0,1,1
95,308,100,1,1,5.0,5.0,1,1
95,317,0,0,0,5.0,5.0,1,1
95,317,5,1,1,5.0,5.0,1,1
95,317,10,1,1,5.0,5.0,1,1
95,317,15,1,1,5.0,5.0,1,1
95,317,20,1,1,5.0,5.0,1,1
95,317,25,1,1,5.0,5.0,1,1
95,317,30,1,1,5.0,5.0,1,1
95,317,35,1,1,5.0,5.0,1,1
95,317,40,1,1,5.0,5.0,1,1
95,317,45,1,1,5.0,5.0,1,1
95,317,50,1,1,5.0,5.0,1,1
95,317,55,1,1,5.0,5.0,1,1
95,317,60,1,1,5.0,5.0,1,1
95,317,65,1,1,5.0,5.0,1,1
95,317,70,1,1,5.0,5.0,1,1
95,317,75,1,1,5.0,5.0,1,1
95,317,80,1,1,5.0,5.0,1,1
95,317,85,1,1,5.0,5.0,1,1
95,317,90,1,1,5.0,5.0,1,1
95,317,95,1,1,5.0,5.0,1,1
95,317,100,1,1,5.0,5.0,1,1
96,308,0,0,0,5.0,5.0,1,1
96,308,5,1,1,5.0,5.0,1,1
96,308,10,1,1,5.0,5.0,1,1
96,308,15,1,1,5.0,5.0,1,1
96,308,20,1,1,5.0,5.0,1,1
96,308,25,1,1,5.0,5.0,1,1
96,308,30,1,1,5.0,5.0,1,1
96,308,35,1,1,5.0,5.0,1,1
96,308,40,1,1,5.0,5.0,1,1
96,308,45,1,1,5.0,5.0,1,1
96,308,50,1,1,5.0,5.0,1,1
96,308,55,1,1,5.0,5.0,1,1
96,308,60,1,1,5.0,5.0,1,1
96,308,65,1,1,5.0,5.0,1,1
96,308,70,1,1,5.0,5.0,1,1
96,308,75,1,1,5.0,5.0,1,1
96,308,80,1,1,5.0,5.0,1,1
96,308,85,1,1,5.0,5.0,1,1
96,308,90,1,1,5.0,5.0,1,1
96,308,95,1,1,5.0,5.0,1,1
96,308,100,1,1,5.0,5.0,1,1
96,317,0,0,0,5.0,5.0,1,1
96,317,5,1,1,5.0,5.0,1,1
96,317,10,1,1,5.0,5.0,1,1
96,317,15,1,1,5.0,5.0,1,1
96,317,20,1,1,5.0,5.0,1,1
96,317,25,1,1,5.0,5.0,1,1
96,317,30,1,1,5.0,5.0,1,1
96,317,35,1,1,5.0,5.0,1,1
96,317,40,1,1,5.0,5.0,1,1
96,317,45,1,1,5.0,5.0,1,1
96,317,50,1,1,5.0,5.0,1,1
96,317,55,1,1,5.0,5.0,1,1
96,317,60,1,1,5.0,5.0,1,1
96,317,65,1,1,5.0,5.0,1,1
96,317,70,1,1,5.0,5.0,1,1
96,317,75,1,1,5.0,5.0,1,1
96,317,80,1,1,5.0,5.0,1,1
96,317,85,1,1,5.0,5.0,1,1
96,317,90,1,1,5.0,5.0,1,1
96,317,95,1,1,5.0,5.0,1,1
96,317,100,1,1,5.0,5.0,1,1
97,308,0,1,1,0.0,0.0,1,1
97,308,5,1,1,0.0,0.0,1,1
97,308,10,1,1,0.0,0.0,1,1
97,308,15,1,1,0.0,0.0,1,1
97,308,20,1,1,0.0,0.0,1,1
97,308,25,1,1,0.0,0.0,1,1
97,308,30,1,1,0.0,0.0,1,1
97,308,35,1,1,0.0,0.0,1,1
97,308,40,1,1,0.0,0.0,1,1
97,308,45,1,1,0.0,0.0,1,1
97,308,50,1,1,0.0,0.0,1,1
97,308,55,1,1,0.0,0.0,1,1
97,308,60,1,1,0.0,0.0,1,1
97,308,65,1,1,0.0,0.0,1,1
97,308,70,1,1,0.0,0.0,1,1
97,308,75,1,1,0.0,0.0,1,1
97,308,80,1,1,0.0,0.0,1,1
97,308,85,1,1,0.0,0.0,1,1
97,308,90,1,1,0.0,0.0,1,1
97,308,95,1,1,0.0,0.0,1,1
97,308,100,1,1,0.0,0.0,1,1
97,317,0,1,1,0.0,0.0,1,1
97,317,5,1,1,0.0,0.0,1,1
97,317,10,1,1,0.0,0.0,1,1
97,317,15,1,1,0.0,0.0,1,1
97,317,20,1,1,0.0,0.0,1,1
97,317,25,1,1,0.0,0.0,1,1
97,317,30,1,1,0.0,0.0,1,1
97,317,35,1,1,0.0,0.0,1,1
97,317,40,1,1,0.0,0.0,1,1
97,317,45,1,1,0.0,0.0,1,1
97,317,50,1,1,0.0,0.0,1,1
97,317,55,1,1,0.0,0.0,1,1
97,317,60,1,1,0.0,0.0,1,1
97,317,65,1,1,0.0,0.0,1,1
97,317,70,1,1,0.0,0.0,1,1
97,317,75,1,1,0.0,0.0,1,1
97,317,80,1,1,0.0,0.0,1,1
97,317,85,1,1,0.0,0.0,1,1
97,317,90,1,1,0.0,0.0,1,1
97,317,95,1,1,0.0,0.0,1,1
97,317,100,1,1,0.0,0.0,1,1
98,308,0,1,1,0.0,0.0,1,1
98,308,5,1,1,0.0,0.0,1,1
98,308,10,1,1,0.0,0.0,1,1
98,308,15,1,1,0.0,0.0,1,1
98,308,20,1,1,0.0,0.0,1,1
98,308,25,1,1,0.0,0.0,1,1
98,308,30,1,1,0.0,0.0,1,1
98,308,35,1,1,0.0,0.0,1,1
98,308,40,1,1,0.0,0.0,1,1
98,308,45,1,1,0.0,0.0,1,1
98,308,50,1,1,0.0,0.0,1,1
98,308,55,1,1,0.0,0.0,1,1
98,308,60,1,1,0.0,0.0,1,1
98,308,65,1,1,0.0,0.0,1,1
98,308,70,1,1,0.0,0.0,1,1
98,308,75,1,1,0.0,0.0,1,1
98,308,80,1,1,0.0,0.0,1,1
98,308,85,1,1,0.0,0.0,1,1
98,308,90,1,1,0.0,0.0,1,1
98,308,95,1,1,0.0,0.0,1,1
98,308,100,1,1,0.0,0.0,1,1
98,317,0,1,1,0.0,0.0,1,1
98,317,5,1,1,0.0,0.0,1,1
98,317,10,1,1,0.0,0.0,1,1
98,317,15,1,1,0.0,0.0,1,1
98,317,20,1,1,0.0,0.0,1,1
98,317,25,1,1,0.0,0.0,1,1
98,317,30,1,1,0.0,0.0,1,1
98,317,35,1,1,0.0,0.0,1,1
98,317,40,1,1,0.0,0.0,1,1
98,317,45,1,1,0.0,0.0,1,1
98,317,50,1,1,0.0,0.0,1,1
98,317,55,1,1,0.0,0.0,1,1
98,317,60,1,1,0.0,0.0,1,1
98,317,65,1,1,0.0,0.0,1,1
98,317,70,1,1,0.0,0.0,1,1
98,317,75,1,1,0.0,0.0,1,1
98,317,80,1,1,0.0,0.0,1,1
98,317,85,1,1,0.0,0.0,1,1
98,317,90,1,1,0.0,0.0,1,1
98,317,95,1,1,0.0,0.0,1,1
98,317,100,1,1,0.0,0.0,1,1
99,308,0,1,1,0.0,0.0,1,1
99,308,5,1,1,0.0,0.0,1,1
99,308,10,1,1,0.0,0.0,1,1
99,308,15,1,1,0.0,0.0,1,1
99,308,20,1,1,0.0,0.0,1,1
99,308,25,1,1,0.0,0.0,1,1
99,308,30,1,1,0.0,0.0,1,1
99,308,35,1,1,0.0,0.0,1,1
99,308,40,1,1,0.0,0.0,1,1
99,308,45,1,1,0.0,0.0,1,1
99,308,50,1,1,0.0,0.0,1,1
99,308,55,1,1,0.0,0.0,1,1
99,308,60,1,1,0.0,0.0,1,1
99,308,65,1,1,0.0,0.0,1,1
99,308,70,1,1,0.0,0.0,1,1
99,308,75,1,1,0.0,0.0,1,1
99,308,80,1,1,0.0,0.0,1,1
99,308,85,1,1,0.0,0.0,1,1
99,308,90,1,1,0.0,0.0,1,1
99,308,95,1,1,0.0,0.0,1,1
99,308,100,1,1,0.0,0.0,1,1
99,317,0,1,1,0.0,0.0,1,1
99,317,5,1,1,0.0,0.0,1,1
99,317,10,1,1,0.0,0.0,1,1
99,317,15,1,1,0.0,0.0,1,1
99,317,20,1,1,0.0,0.0,1,1
99,317,25,1,1,0.0,0.0,1,1
99,317,30,1,1,0.0,0.0,1,1
99,317,35,1,1,0.0,0.0,1,1
99,317,40,1,1,0.0,0.0,1,1
99,317,45,1,1,0.0,0.0,1,1
99,317,50,1,1,0.0,0.0,1,1
99,317,55,1,1,0.0,0.0,1,1
99,317,60,1,1,0.0,0.0,1,1
99,317,65,1,1,0.0,0.0,1,1
99,317,70,1,1,0.0,0.0,1,1
99,317,75,1,1,0.0,0.0,1,1
99,317,80,1,1,0.0,0.0,1,1
99,317,85,1,1,0.0,0.0,1,1
99,317,90,1,1,0.0,0.0,1,1
99,317,95,1,1,0.0,0.0,1,1
99,317,100,1,1,0.0,0.0,1,1
100,308,0,1,1,0.0,0.0,1,1
100,308,5,1,1,0.0,0.0,1,1
100,308,10,1,1,0.0,0.0,1,1
100,308,15,1,1,0.0,0.0,1,1
100,308,20,1,1,0.0,0.0,1,1
100,308,25,1,1,0.0,0.0,1,1
100,308,30,1,1,0.0,0.0,1,1
100,308,35,1,1,0.0,0.0,1,1
100,308,40,1,1,0.0,0.0,1,1
100,308,45,1,1,0.0,0.0,1,1
100,308,50,1,1,0.0,0.0,1,1
100,308,55,1,1,0.0,0.0,1,1
100,308,60,1,1,0.0,0.0,1,1
100,308,65,1,1,0.0,0.0,1,1
100,308,70,1,1,0.0,0.0,1,1
100,308,75,1,1,0.0,0.0,1,1
100,308,80,1,1,0.0,0.0,1,1
100,308,85,1,1,0.0,0.0,1,1
100,308,90,1,1,0.0,0.0,1,1
100,308,95,1,1,0.0,0.0,1,1
100,308,100,1,1,0.0,0.0,1,1
100,317,0,1,1,0.0,0.0,1,1
100,317,5,1,1,0.0,0.0,1,1
100,317,10,1,1,0.0,0.0,1,1
100,317,15,1,1,0.0,0.0,1,1
100,317,20,1,1,0.0,0.0,1,1
100,317,25,1,1,0.0,0.0,1,1
100,317,30,1,1,0.0,0.0,1,1
100,317,35,1,1,0.0,0.0,1,1
100,317,40,1,1,0.0,0.0,1,1
100,317,45,1,1,0.0,0.0,1,1
100,317,50,1,1,0.0,0.0,1,1
100,317,55,1,1,0.0,0.0,1,1
100,317,60,1,1,0.0,0.0,1,1
100,317,65,1,1,0.0,0.0,1,1
100,317,70,1,1,0.0,0.0,1,1
100,317,75,1,1,0.0,0.0,1,1
100,317,80,1,1,0.0,0.0,1,1
100,317,85,1,1,0.0,0.0,1,1
100,317,90,1,1,0.0,0.0,1,1
100,317,95,1,1,0.0,0.0,1,1
100,317,100,1,1,0.0,0.0,1,1
